"id","profileName","text","date","title","rating","images","helpful"
"R35GW4EXHWBJNR","SuhasiGadge","
  The best self help book I've ever read. Too inspiring. Robin Sharma writes so well that I was spellbounded.😇
","Reviewed in India on 17 August 2019","Speechless!!!!!",5,"","0"
"R1KMSPP24GHEEP","SAIRAM","
  This will be much useful for people who want to make changes in life to achieve more
","Reviewed in India on 10 January 2019","Another marvel from Robin hood",5,"","0"
"R2YHRIC0RKJSH6","Amazon Customer","
  Nice .. a bit more dramatic but will keep you binded anyways. The formula works but.
","Reviewed in India on 30 March 2019","More than the expectations",4,"","0"
"R55BY95B81NLJ","anoop maurya","
  Nice book to add in life. The writing  and content  is very inspiring.must read for everyone
","Reviewed in India on 19 January 2020","Must read",5,"","0"
"R2GHX1HT56TOFI","Ashok Chaudhary","
  Greatful for such book ,that give me another prospective to own my morning & live great life .Thanks
","Reviewed in India on 27 December 2019","Greatfl",5,"","0"
"R3MT7QQ935DB14","Jaya","
  Good content
","Reviewed in India on 12 September 2019","Nice book",4,"","0"
"R372Y7G91GYN1H","Pavneet singh","
  I recommend this to everyone who has big dreams for themselves and for the whole world. Best of luck to all!
","Reviewed in India on 19 April 2019","Truly a life changing book. Each word is as mesmerizing as a flock of birds flying acroos a double rainbow formed in the blue sky.",5,"","0"
"R26J09U3VM2VGX","Pallab Mondal","
  Beautiful
","Reviewed in India on 12 August 2019","Wow",5,"","0"
"R3GXT2230TCR96","Verified customer","
  Best
","Reviewed in India on 8 July 2019","Best book for time management",5,"","0"
"R1VH7Y1V3DX3RN","RJ","
  Good read little stretched else should have completed the book in 150 pages instead of 300+
","Reviewed in India on 16 August 2019","Good Read",3,"","0"
"R2JBSX4LGY2NWC","shailesh","
  It's a ok product from Robin and will not be comparable with his past written books.
","Reviewed in India on 13 February 2019","It's a  ok product from Robin this time",3,"","0"
"RX8DP6HD2P0SR","Madhur Keswani","
  ok ok book.
","Reviewed in India on 26 October 2019","Ok to read",3,"","0"
"R1FQWGITP5K1G0","Gajju bhai","
  Superb packaging and high class papar quality
","Reviewed in India on 23 October 2019","Superb",5,"","0"
"R1GV7H8RQFA3LG","Tripat J.","
  Great book for efficiency
","Reviewed in India on 3 March 2020","Statisfactory Purchase",5,"","0"
"R101CYXILMS1B4","Amazon Customer","
  Hyped book.. Slow and boring.. Repented on the indecision of buying
","Reviewed in India on 22 July 2019","Hyped book and boring",2,"","0"
"R3G1C15N4JPBIB","Ripalkumar","
  Nice book to read
","Reviewed in India on 26 August 2019","Nice book to follow step by step.",5,"","0"
"R3SO5S221RLU1X","SIVA NAGA SAI KIRAN KODIGUDLA","
  Join the club
","Reviewed in India on 26 October 2019","Join",4,"","0"
"RI3IVV0943IV4","Mukesh Joshi","
  Nice.
","Reviewed in India on 14 October 2019","Good",5,"","0"
"R14O1EE0T6CKP","Nidhi Choudhary","
  Like
","Reviewed in India on 22 September 2019","Like",5,"","1"
"R1T2XPB69K5DLN","saddam Hossen mondal","
  Highly recommended to read this book bcoz it will teach you to fight against your stress, anxiety, failure etc.
","Reviewed in India on 25 July 2020","Own your morning,elevate your life",4,"","0"
"R1VCCB3M2UHYT7","Mitali Issar ","
  The book in itself is good but it was damaged.And it wasn't even replaced.
","Reviewed in India on 10 August 2020","Good book but it was damaged",4,"","0"
"R75USKB90WL08","Rahul P.","
  Duplicate book
","Reviewed in India on 3 February 2019","Seems like I have got a duplicate book",1,"","0"
"R2K9EPF019619H","yellaravi","
  Good
","Reviewed in India on 27 January 2019","Good",3,"","0"
"R2XK09R0WNA26Y","Parag","
  Awesome book
","Reviewed in India on 4 August 2019","Great book again from RS",5,"","0"
"RW2AZHPPWFNZ2","srinivasan","
  Good
","Reviewed in India on 20 July 2019","Good",5,"","0"
"R3P9LZ14ZNFAKP","Amazon Customer","
  What a inspiring book.. Started to wake up at 5am
","Reviewed in India on 13 June 2019","Want to inspire.. Have this one!!",5,"","0"
"R2P82LGO11G02V","Lnsarma","
  Amazing book. Robin did a great job. He wrote this book with minute details of each tool at macro level.
","Reviewed in India on 17 February 2019","Life changing experience",5,"","0"
"R1QZY38Z9RO4M2","Shubham Agrawal","
  Really Amazing Book. Must Read For all the people who want to be more Productive.
","Reviewed in India on 16 January 2019","Game Changing",5,"","0"
"R3EB5L16T9WDLS","Akshaykumar","
  Product was  ok but didn't get any bookmarks with this one..
","Reviewed in India on 26 July 2019","No bookmarks",4,"","0"
"R144BQGCK07Y15","-Megha Yadav","
  This is actually a  must read book . Everyone should have this book in their collection . Just loved it
","Reviewed in India on 30 July 2019","A must have book",5,"","0"
"R3MG822Q12NWKF","divyani","
  This book came damaged like shown in the image and I did not like it at all. I need exchange for this..
","Reviewed in India on 26 February 2021","Need Exchange For This",1,"https://images-na.ssl-images-amazon.com/images/I/919P+P8RCPL.jpg","0"
"R2G93OFYO7JNHD","jaya priya","
  Get Motivated...!!! 20/20/20 is a Powerful concept...thank you Amazon for the delivery...
","Reviewed in India on 7 November 2019","Get Motivated",3,"https://images-na.ssl-images-amazon.com/images/I/61l6hj-hySL.jpg","0"
"R2TBI5CE2P87Q","Akash Muralidharan","
  It's an awesome one..no words to express...jst buy one and read it ....it's a lyf changing one
","Reviewed in India on 17 January 2019","Awesome...",5,"","0"
"RFWLI317WGWKO","Dr.baljinder","
  Great book to organize yourself and learn d importance of life
","Reviewed in India on 29 May 2019","Best book",5,"","0"
"RQAZXXYUYO7KD","Angshuman","
  I found the book very average which lacks new learnings
","Reviewed in India on 3 September 2019","I found it very average",2,"","0"
"RLF7NH1VU2J64","Uma","
  I have no reviews to give to this book. This book is simply bookalicious!
","Reviewed in India on 6 May 2019","Bookalicious!!",5,"","0"
"R3LA740W0RCMRB","desh deepak","
  If u also add miracle morning with this book. It will be much beneficial
","Reviewed in India on 1 February 2019","Awesome. First read Miracle morning by hal elrod",4,"","0"
"R28VD1ATG9W9HC","devendra s nahar","
  More than 50 %of words in the book have no relation to title.Boring.
","Reviewed in India on 15 January 2019","Not upto mark",1,"","0"
"R3FF90RWLUL2AX","ajai mathews","
  there is rampant pirated version in amazon.....too bad
","Reviewed in India on 1 November 2020","dont buy books online",1,"","0"
"RQ42OEZV0PEK3","Vatsal","
  Changed my life. Very informative.
","Reviewed in India on 1 July 2019","A must read",5,"","0"
"R1NZIX9697KQFA","Sp","
  Nice book..
","Reviewed in India on 1 August 2019","Nice to have it in your collection.",4,"","0"
"R2C7HJ94PP4CTZ","Nirav Shah","
  Super
","Reviewed in India on 11 March 2019","Amazing book",5,"","0"
"R3AO2J524WXTUC","Vivek Saini","
  Not a good work.....felt immensly bored reading throughout so didnt finish it.......
","Reviewed in India on 9 September 2019","नाम बडे दर्शन छोटे",2,"","0"
"R2WTPS5EQJSLXT","Pritam B.","
  The book is Best but Worst book binding, Bad Paper, bad experience. Don't buy from this seller
","Reviewed in India on 28 November 2019","Buy the book but carefully some sellers are sell duplicate items.",1,"","0"
"R1AOHN3X7B67FH","sai sree jampala","
  This is such a life changer and is really engaging throughout.
","Reviewed in India on 30 September 2019","Superbb one..",5,"","0"
"R3LQRDWQSYCL5G","krishan","
  The book got so many pages missing and some pages printed more than once. It just ruined my reading.
","Reviewed in India on 27 September 2020","Missing pages",1,"","0"
"RT3GT0QDZ57ZW","ChandraS","
  Recommended book for everybody.
","Reviewed in India on 4 December 2019","Recommended book for everybody!",5,"","0"
"ROFBPYY7VH6GC","D Mahidhar","
  Nice book
","Reviewed in India on 2 May 2019","Nice",5,"","0"
"R2HLUJGNZXKIQU","Amazon Customer","
  Very good book
","Reviewed in India on 19 July 2020","Very good book.",5,"","0"
"R1IMX08J8F3NAN","ravi mate","
  Very nice book
","Reviewed in India on 25 January 2020","5 Am",5,"","0"
"R6AVS1QJEE8X3","NISHANT","
  Very great for beginners a step by step approch to elevate your life. Love + Respect to Robin sharma. He's a true leader.
","Reviewed in India on 2 February 2019","Rocking book",5,"","0"
"R1VASR1L15D81J","Shibu","
  Just a bunch of motivational material, not really a good read. Felt like I just wanted to somehow finish the book
","Reviewed in India on 10 December 2019","Average",2,"","0"
"R3LOCHTNSGBN4J","No one","
  Nice book
","Reviewed in India on 10 November 2019","Useful",5,"","0"
"R13PSEIOVUWN1H","Amazon Customer","
  A bit too descriptive and lengthy for a quick read
","Reviewed in India on 25 February 2019","Okay",4,"","0"
"RZ9ZJIW0WGZ86","Chaitanya anand patankar","
  It's ons of the best book i have read till now . It will transform your way of thinking to next level provided you must follow it Hope it would help you😉😉😉
","Reviewed in India on 17 January 2019","The book you must read to increase your productivity",5,"https://images-na.ssl-images-amazon.com/images/I/61lOUvs1bUL.jpg
https://images-na.ssl-images-amazon.com/images/I/71HVO4HUnfL.jpg
https://images-na.ssl-images-amazon.com/images/I/71U2ViCOItL.jpg","0"
"R18JZW4MGTS3KP","Pradeep kannah","
  Once again it's been proved that Robin will never disappoint the readers.
","Reviewed in India on 13 July 2019","A perfect headstand",5,"","0"
"R3FL044AAJ8A1G","Shyam N.","
  Truly a signature Robin Sharma...
","Reviewed in India on 21 February 2019","Great work",5,"","0"
"RWKJP4YDYTYB7","Janak Patel","
  Awesome book everyone must keep one book religiously...
","Reviewed in India on 1 April 2019","Awesome",5,"","0"
"R1GT6UXYZFGT8E","Amit bisht","
  Book is in very nice condition
","Reviewed in India on 8 September 2019","Awesome",5,"","0"
"R2PA3DL79J9P7M","Syed Wajahath","
  Recieved a pirated copy. Poor cover. Poor quality of pages and black marks here and there
","Reviewed in India on 14 March 2019","Pirated",1,"","0"
"RYENFZH9WK3UP","Moirangthem Suresh Singh","
  Printing quality of the book was very poor.
","Reviewed in India on 10 February 2019","Bad printing quality",1,"","0"
"R15FK8VF82O2G6","Gazala","
  Liked almost. contains a lot of information and knowledge.
","Reviewed in India on 28 June 2020","Must read book to become successful by being productive",5,"","0"
"R2Y4BWK2GXU0Q0","Ravindra Tandale","
  Good book I wished to have it and Amazon made it available
","Reviewed in India on 16 February 2019","Thank you Amazon to makeit available",5,"","0"
"R1NO9TVNI9HT4L","Arpitha Bharadwaj","
  This book will make you understand your inner potential and make you explore yourself.
","Reviewed in India on 4 February 2019","Amazing book. Very inspiring.",5,"https://images-na.ssl-images-amazon.com/images/I/71NKhjNYpNL.jpg","0"
"R3Q3D8WU1Z2O4D","Keerthana","
  Best book to invest our time in. A perfect book to read.
","Reviewed in India on 17 September 2020","Inspirational",5,"https://images-na.ssl-images-amazon.com/images/I/71clxmVZ3LL.jpg","0"
"R2LCED2QYH7OO8","Amazon Customer","
  Its a very fine tuned product, completely worth it, definitely has the tools to change your life
","Reviewed in India on 16 January 2019","Awesome",5,"","0"
"R2TYOQX3GRV46O","Amazon Customer","
  Informative
","Reviewed in India on 10 July 2019","Interesting and very good",5,"","0"
"R1S7YWMI6243O1","Jerry Dhaliwaal","
  All is good
","Reviewed in India on 19 August 2019","Full of Positivity",5,"","0"
"R3V4PC4PI6N45M","Anushka D.","
  The book cover lacks the sheen and newness of an original product. It looks Second Hand to me. This was not expected.
","Reviewed in India on 11 February 2020","Cover looks old and used",2,"https://images-na.ssl-images-amazon.com/images/I/71Ic-zIZFxL.jpg","0"
"R1PWBJHV6RDTOX","anas ahamed","
  It was wonderful reading this book as well as practicing it , surely a mastery in neuroscience.
","Reviewed in India on 6 November 2020","An essential guidance 💯",5,"","0"
"R3EFFVO2C6ZMZ5","anubhav Singh","
  Best from robin sharma.
","Reviewed in India on 1 September 2019","Thank u . Must read book",5,"","0"
"R15PMCUZ35KBRT","shama","
  Good book
","Reviewed in India on 26 February 2019","Good book",4,"","0"
"R1K5245EIBWS1A","Amazon Customer","
  A life transformation book one should have. It has changed my life completely.
","Reviewed in India on 19 February 2019","Superb life transformation book",5,"","0"
"RHNNL5Z6ZF0T5","Vivek kumar","
  Nice
","Reviewed in India on 17 December 2020","Nice",5,"","0"
"R38LVFHXWGLTES","Prabodhan","
  Pirated copy...too poor quality of pages
","Reviewed in India on 21 February 2020","Pirated copy...",1,"","0"
"R3M7GQZ8O3BHYF","Arup majumder","
  Nyc book ..but i purchased this book on Kindle book but no screen order information
","Reviewed in India on 20 May 2020","Nyc book",5,"","0"
"RGK8VK2IO3KED","Ashutosh Pattnaik","
  Packing not good. Paper quality ok. Good books.
","Reviewed in India on 28 November 2019","Okk",4,"https://images-na.ssl-images-amazon.com/images/I/71gG76yqHML.jpg","0"
"R1OWNY9UXHUC52","Amazon Customer","
  Amazing book
","Reviewed in India on 23 April 2019","Will change your point of view",5,"","0"
"R123HDYS8H4JUU","Sanjukrsna","
  Good packaging, nice quality pages,Best book👍😊
","Reviewed in India on 28 July 2020","Must buy",5,"","0"
"R3LOLIL0IIAJJG","Amazon Customer","
  One of the masterpiece by Robin.
","Reviewed in India on 23 March 2019","Go for it!",5,"","0"
"R3K9RWEDDM8YZA","mahesh gurunath","
  Awesome book ....... Great principles of life... loved the book ☺️☺️☺️
","Reviewed in India on 20 October 2019","Amazing book ☺️☺️",5,"","0"
"R1LV4QIQJ67HSA","anzar ","
  Worth reading
","Reviewed in India on 21 June 2019","Worthy reading",5,"","0"
"R2CTXTOPTKY4RR","J","
  Amazing
","Reviewed in India on 4 July 2019","Don't think twice",5,"","0"
"R2Y4MNSTW83XQQ","Mayank P Jain","
  Very nice read. Talks about good and clean habits that can totally change your life. Highly recommend 👍
","Reviewed in India on 31 May 2020","Highly recommend",5,"","0"
"R12ZDHFWUPLQKO","jaimin joshi","
  A book without a bookmark is like tea without sugar. Where is bookmark ??😅😅
","Reviewed in India on 3 October 2019","Bookmark is missing",3,"","0"
"R1QZBGQ46H3NIY","amit kumar","
  I became a huge fan of Robin Sharma after I read Monk who sold the Ferrari.  Thanks amazon.
","Reviewed in India on 4 February 2019","Thanks amazon",4,"","0"
"R2ZR2MB0Z5RZT3","Shekhar Biruly","
  Very good books, must read it.
","Reviewed in India on 5 April 2019","Five Stars",5,"","0"
